dataset,spec,algorithm,seed,MAE,RMSE,MMRE,MdMRE,PRED25,SA
Desharnais,loglog,RF,47,2029.3346653534397,2712.5934819159056,0.48597645834426706,0.3503026462473463,37.32142857142857,54.36443332648904
Desharnais,loglog,RF,48,2017.429017584715,3061.3287014843672,0.4667281079409461,0.35720373299056213,39.28571428571428,51.26357363425554
Desharnais,loglog,RF,49,2012.2298500815127,2949.0507168161175,0.4941621790355285,0.32476610568334957,39.99999999999999,52.91630871185872
Desharnais,loglog,RF,50,2004.956385114431,2801.846500528057,0.48683845901741896,0.3530757931794208,34.82142857142857,54.22203083472141
Desharnais,loglog,RF,51,1955.9880485212193,2988.556604447057,0.4535947095303937,0.32268266767474363,35.71428571428571,53.29599350283987
Desharnais,loglog,KNN,42,1997.6222574170793,3013.6182797775646,0.5269797722240469,0.3253162324997678,37.32142857142857,52.93576467688772
Desharnais,loglog,KNN,43,2013.4333604224983,2761.19450364379,0.558639471535484,0.4151659756444013,35.71428571428571,54.46019100746387
Desharnais,loglog,KNN,44,1951.292629479949,2765.048763045407,0.49658852597206016,0.30113301036530205,41.42857142857142,54.105590728840205
Desharnais,loglog,KNN,45,1924.7251995181832,2819.3248843254596,0.5151639775338887,0.4021689695296171,39.46428571428571,53.74403992347201
Desharnais,loglog,KNN,46,1984.660879755135,2891.6203340996317,0.5101004399709395,0.33600267151467494,37.67857142857142,52.976973611328106
Desharnais,loglog,KNN,47,1972.245816944403,2754.2231391355135,0.49121656359882315,0.3778993658315795,40.53571428571428,55.770125164578545
Desharnais,loglog,KNN,48,1869.0111188111325,2895.1925326073433,0.49830106594712653,0.30238593559561233,40.17857142857143,55.049619146029855
Desharnais,loglog,KNN,49,1893.9829843908199,2731.7790484548145,0.49671658397482304,0.29975931426471186,40.35714285714285,55.613056929000116
Desharnais,loglog,KNN,50,1888.179940044364,2718.699796859094,0.46818749263026743,0.3346041830920333,37.857142857142854,56.69554901887718
Desharnais,loglog,KNN,51,1861.458608261601,2746.4751368827606,0.4896686153018616,0.3085280310973865,41.24999999999999,55.725796481184524
Desharnais,loglog,SVR,42,1859.392750675081,2888.6274920967717,0.3957211251062173,0.3140012544932505,46.60714285714285,57.65274755627706
Desharnais,loglog,SVR,43,1964.440411936555,2829.5532882688412,0.47107401373433955,0.36577860585564104,38.39285714285714,56.97136680434987
Desharnais,loglog,SVR,44,1982.111211123845,2853.757943452304,0.4129813819874074,0.34859813634062103,36.24999999999999,55.79617133332109
Desharnais,loglog,SVR,45,1896.9866765623913,3087.848183648868,0.42052485209336893,0.34459558895824005,43.92857142857142,54.93042790324239
Desharnais,loglog,SVR,46,1860.7638915498253,2885.599456661298,0.4317795236182718,0.3026807506543666,49.285714285714285,56.81753829088493
Desharnais,loglog,SVR,47,1935.9633584423536,2876.203573291413,0.40950269619005086,0.330930163045003,45.17857142857143,56.77991364532612
Desharnais,loglog,SVR,48,1941.6368458962406,3103.4110121144527,0.42249218068398414,0.3507642146356296,41.607142857142854,53.57770235086404
Desharnais,loglog,SVR,49,1911.5855546504565,2904.502520114952,0.41467793368595346,0.2918737117427775,45.53571428571429,56.96005425053097
Desharnais,loglog,SVR,50,1941.2806232477246,2949.960420267171,0.4212451280103213,0.3475009379633199,41.607142857142854,55.705793009637986
Desharnais,loglog,SVR,51,1870.5539342094282,2883.8200351357136,0.3995208557815133,0.3053011017144391,41.42857142857142,57.05545443136333
